2021-10-06T17:38:42.059+09:00,inohz,Action,EditorLeft,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,Player::getPosition,17,29,Default task
2021-10-06T17:38:42.059+09:00,inohz,KeyEvent,65535:37:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,Player::getPosition,17,28,Default task
2021-10-06T17:38:45.585+09:00,inohz,KeyEvent,112:80:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,Player::getPosition,17,28,Default task
2021-10-06T17:38:45.692+09:00,inohz,KeyEvent,111:79:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,Player::getPosition,17,29,Default task
2021-10-06T17:38:45.807+09:00,inohz,KeyEvent,115:83:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,Player::getPosition,17,30,Default task
2021-10-06T17:38:46.023+09:00,inohz,Action,EditorChooseLookupItemReplace,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,Player::getPosition,17,31,Default task
2021-10-06T17:38:46.032+09:00,inohz,KeyEvent,9:9:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,Player::getPosition,17,36,Default task
2021-10-06T17:38:46.112+09:00,inohz,KeyEvent,46:46:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,Player::getPosition,17,36,Default task
2021-10-06T17:38:46.432+09:00,inohz,KeyEvent,120:88:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,Player::getPosition,17,37,Default task
2021-10-06T17:38:46.768+09:00,inohz,KeyEvent,44:44:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,Player::getPosition,17,38,Default task
2021-10-06T17:38:46.888+09:00,inohz,KeyEvent,32:32:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,Player::getPosition,17,39,Default task
2021-10-06T17:38:47.144+09:00,inohz,KeyEvent,112:80:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,Player::getPosition,17,40,Default task
2021-10-06T17:38:47.221+09:00,inohz,KeyEvent,111:79:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,Player::getPosition,17,41,Default task
2021-10-06T17:38:47.336+09:00,inohz,KeyEvent,115:83:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,Player::getPosition,17,42,Default task
2021-10-06T17:38:47.500+09:00,inohz,KeyEvent,46:46:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,Player::getPosition,17,43,Default task
2021-10-06T17:38:47.750+09:00,inohz,KeyEvent,121:89:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,Player::getPosition,17,44,Default task
2021-10-06T17:38:48.458+09:00,inohz,Action,EditorBackSpace,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,Player::getPosition,17,45,Default task
2021-10-06T17:38:48.474+09:00,inohz,KeyEvent,8:8:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,Player::getPosition,17,44,Default task
2021-10-06T17:38:48.616+09:00,inohz,Action,EditorBackSpace,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,Player::getPosition,17,44,Default task
2021-10-06T17:38:48.623+09:00,inohz,KeyEvent,8:8:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,Player::getPosition,17,43,Default task
2021-10-06T17:38:48.769+09:00,inohz,Action,EditorBackSpace,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,Player::getPosition,17,43,Default task
2021-10-06T17:38:48.771+09:00,inohz,KeyEvent,8:8:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,Player::getPosition,17,42,Default task
2021-10-06T17:38:49.905+09:00,inohz,KeyEvent,115:83:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,Player::getPosition,17,42,Default task
2021-10-06T17:38:50.137+09:00,inohz,Action,EditorChooseLookupItemReplace,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,Player::getPosition,17,43,Default task
2021-10-06T17:38:50.150+09:00,inohz,KeyEvent,9:9:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,Player::getPosition,17,48,Default task
2021-10-06T17:38:50.340+09:00,inohz,KeyEvent,46:46:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,Player::getPosition,17,48,Default task
2021-10-06T17:38:50.987+09:00,inohz,KeyEvent,121:89:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,Player::getPosition,17,49,Default task
2021-10-06T17:38:51.582+09:00,inohz,Action,EditorEscape,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,Player::getPosition,17,50,Default task
2021-10-06T17:38:51.585+09:00,inohz,KeyEvent,27:27:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,Player::getPosition,17,50,Default task
2021-10-06T17:38:59.669+09:00,inohz,Action,EditorEnter,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,,18,5,Default task
2021-10-06T17:38:59.672+09:00,inohz,KeyEvent,10:10:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,,19,4,Default task
2021-10-06T17:38:59.808+09:00,inohz,Action,EditorEnter,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,,19,4,Default task
2021-10-06T17:38:59.810+09:00,inohz,KeyEvent,10:10:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,,20,4,Default task
2021-10-06T17:39:00.886+09:00,inohz,KeyEvent,109:77:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,,20,4,Default task
2021-10-06T17:39:01.009+09:00,inohz,KeyEvent,111:79:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,,20,5,Default task
2021-10-06T17:39:01.159+09:00,inohz,KeyEvent,118:86:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,,20,6,Default task
2021-10-06T17:39:01.294+09:00,inohz,KeyEvent,101:69:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,,20,7,Default task
2021-10-06T17:39:01.887+09:00,inohz,Action,EditorBackSpace,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,,20,8,Default task
2021-10-06T17:39:01.888+09:00,inohz,KeyEvent,8:8:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,,20,7,Default task
2021-10-06T17:39:02.146+09:00,inohz,Action,EditorBackSpace,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,,20,7,Default task
2021-10-06T17:39:02.147+09:00,inohz,KeyEvent,8:8:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,,20,6,Default task
2021-10-06T17:39:02.180+09:00,inohz,Action,EditorBackSpace,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,,20,6,Default task
2021-10-06T17:39:02.181+09:00,inohz,KeyEvent,8:8:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,,20,5,Default task
2021-10-06T17:39:02.208+09:00,inohz,Action,EditorBackSpace,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,,20,5,Default task
2021-10-06T17:39:02.209+09:00,inohz,KeyEvent,8:8:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,,20,4,Default task
2021-10-06T17:39:02.662+09:00,inohz,KeyEvent,112:80:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/uk/epl/player/Player.java,,20,4,Default task
